instance,maxRuntime,variableSelection,valueSelection,restarts,solutionsOverTime,isOptimal,runtime,nodes,fails,restarts,memory,vars,varsWithoutView,constraints,args
data/tsp/uncompressed/tsplib/br17.xml,1800,(varsel=DOMWDEG;flushRate=2147483647),(valsel=GREEDY;best=NONE;bestFreq=1;last=false),(pol=NONE;cutoff=0;offset=0;geo=1.0;resetOnSolution=false),(obj:97;t:0.770;nodes:16;fails:0;restarts:0)(obj:82;t:0.771;nodes:17;fails:0;restarts:0)(obj:40;t:0.771;nodes:20;fails:0;restarts:0)(obj:39;t:0.775;nodes:22;fails:3;restarts:0),true,101.538,2497310,2497303,0,2048.00,37,36,20,-f -varh DOMWDEG -lc 1 -valsel GREEDY;None;1;false -restarts NONE;0;1.0;0;false -limit 00h30m00s data/tsp/uncompressed/tsplib/br17.xml
data/tsp/uncompressed/tsplib/bayg29.xml,1800,(varsel=DOMWDEG;flushRate=2147483647),(valsel=GREEDY;best=NONE;bestFreq=1;last=false),(pol=NONE;cutoff=0;offset=0;geo=1.0;resetOnSolution=false),(obj:1867;t:0.427;nodes:28;fails:0;restarts:0)(obj:1864;t:0.434;nodes:33;fails:6;restarts:0)(obj:1845;t:0.443;nodes:42;fails:14;restarts:0)(obj:1841;t:0.514;nodes:62;fails:31;restarts:0)(obj:1827;t:0.515;nodes:63;fails:31;restarts:0)(obj:1810;t:0.599;nodes:68;fails:33;restarts:0)(obj:1797;t:0.602;nodes:71;fails:34;restarts:0)(obj:1783;t:0.940;nodes:413;fails:379;restarts:0)(obj:1772;t:1.213;nodes:703;fails:664;restarts:0)(obj:1749;t:1.214;nodes:708;fails:666;restarts:0)(obj:1739;t:1.696;nodes:1627;fails:1584;restarts:0)(obj:1715;t:1.697;nodes:1628;fails:1584;restarts:0)(obj:1703;t:2.042;nodes:4312;fails:4267;restarts:0)(obj:1692;t:2.366;nodes:6467;fails:6418;restarts:0)(obj:1687;t:2.366;nodes:6475;fails:6420;restarts:0)(obj:1684;t:2.366;nodes:6476;fails:6420;restarts:0)(obj:1683;t:2.440;nodes:6833;fails:6780;restarts:0)(obj:1671;t:2.459;nodes:7059;fails:7000;restarts:0)(obj:1666;t:6.869;nodes:33896;fails:33839;restarts:0)(obj:1665;t:7.389;nodes:37424;fails:37367;restarts:0)(obj:1657;t:7.515;nodes:38636;fails:38573;restarts:0)(obj:1655;t:8.919;nodes:49325;fails:49260;restarts:0)(obj:1650;t:8.919;nodes:49326;fails:49260;restarts:0)(obj:1644;t:147.495;nodes:1196145;fails:1196078;restarts:0)(obj:1643;t:366.462;nodes:2956013;fails:2955944;restarts:0)(obj:1642;t:372.790;nodes:3005079;fails:3005005;restarts:0)(obj:1640;t:372.790;nodes:3005082;fails:3005005;restarts:0)(obj:1638;t:373.228;nodes:3008559;fails:3008483;restarts:0)(obj:1636;t:373.232;nodes:3008606;fails:3008529;restarts:0)(obj:1624;t:373.640;nodes:3011896;fails:3011814;restarts:0)(obj:1622;t:373.640;nodes:3011899;fails:3011815;restarts:0)(obj:1620;t:401.819;nodes:3223331;fails:3223247;restarts:0)(obj:1615;t:419.626;nodes:3370591;fails:3370510;restarts:0)(obj:1610;t:434.763;nodes:3488327;fails:3488238;restarts:0),true,801.430,6102185,6102118,0,2048.00,61,60,32,-f -varh DOMWDEG -lc 1 -valsel GREEDY;None;1;false -restarts NONE;0;1.0;0;false -limit 00h30m00s data/tsp/uncompressed/tsplib/bayg29.xml
data/tsp/uncompressed/tsplib/bays29.xml,1800,(varsel=DOMWDEG;flushRate=2147483647),(valsel=GREEDY;best=NONE;bestFreq=1;last=false),(pol=NONE;cutoff=0;offset=0;geo=1.0;resetOnSolution=false),(obj:2445;t:0.563;nodes:28;fails:0;restarts:0)(obj:2344;t:0.564;nodes:29;fails:1;restarts:0)(obj:2254;t:0.568;nodes:33;fails:4;restarts:0)(obj:2198;t:0.653;nodes:50;fails:19;restarts:0)(obj:2191;t:1.083;nodes:382;fails:351;restarts:0)(obj:2167;t:1.427;nodes:1240;fails:1205;restarts:0)(obj:2140;t:1.427;nodes:1243;fails:1207;restarts:0)(obj:2115;t:2.071;nodes:2835;fails:2794;restarts:0)(obj:2102;t:2.071;nodes:2837;fails:2794;restarts:0)(obj:2087;t:2.916;nodes:6752;fails:6710;restarts:0)(obj:2074;t:2.916;nodes:6756;fails:6715;restarts:0)(obj:2070;t:3.132;nodes:7651;fails:7607;restarts:0)(obj:2035;t:9.207;nodes:49097;fails:49050;restarts:0)(obj:2034;t:116.349;nodes:933268;fails:933226;restarts:0)(obj:2028;t:152.436;nodes:1222278;fails:1222233;restarts:0)(obj:2026;t:1058.464;nodes:8547760;fails:8547718;restarts:0),false,1800.046,14363059,14363013,0,2048.00,61,60,32,-f -varh DOMWDEG -lc 1 -valsel GREEDY;None;1;false -restarts NONE;0;1.0;0;false -limit 00h30m00s data/tsp/uncompressed/tsplib/bays29.xml
data/tsp/uncompressed/tsplib/p43.xml,1800,(varsel=DOMWDEG;flushRate=2147483647),(valsel=GREEDY;best=NONE;bestFreq=1;last=false),(pol=NONE;cutoff=0;offset=0;geo=1.0;resetOnSolution=false),(obj:5750;t:1.143;nodes:42;fails:0;restarts:0)(obj:5703;t:1.146;nodes:45;fails:1;restarts:0)(obj:5698;t:1.146;nodes:46;fails:1;restarts:0)(obj:5696;t:1.149;nodes:49;fails:2;restarts:0)(obj:5695;t:1.165;nodes:51;fails:4;restarts:0)(obj:5689;t:1.171;nodes:60;fails:10;restarts:0)(obj:5688;t:1.182;nodes:69;fails:16;restarts:0)(obj:5686;t:1.197;nodes:80;fails:27;restarts:0)(obj:5685;t:1.227;nodes:87;fails:33;restarts:0)(obj:5680;t:1.320;nodes:140;fails:83;restarts:0)(obj:5679;t:1.365;nodes:168;fails:108;restarts:0)(obj:5678;t:2.072;nodes:1191;fails:1130;restarts:0)(obj:5676;t:2.901;nodes:5938;fails:5877;restarts:0)(obj:5673;t:3.003;nodes:6277;fails:6214;restarts:0)(obj:5672;t:5.706;nodes:40759;fails:40693;restarts:0)(obj:5657;t:69.548;nodes:1135078;fails:1135006;restarts:0)(obj:5654;t:69.549;nodes:1135080;fails:1135009;restarts:0)(obj:5653;t:69.552;nodes:1135123;fails:1135051;restarts:0),false,1800.047,29804740,29804668,0,2048.00,89,88,46,-f -varh DOMWDEG -lc 1 -valsel GREEDY;None;1;false -restarts NONE;0;1.0;0;false -limit 00h30m00s data/tsp/uncompressed/tsplib/p43.xml
data/tsp/uncompressed/tsplib/dantzig42.xml,1800,(varsel=DOMWDEG;flushRate=2147483647),(valsel=GREEDY;best=NONE;bestFreq=1;last=false),(pol=NONE;cutoff=0;offset=0;geo=1.0;resetOnSolution=false),(obj:1110;t:0.557;nodes:41;fails:0;restarts:0)(obj:1038;t:0.559;nodes:43;fails:1;restarts:0)(obj:1026;t:0.561;nodes:46;fails:2;restarts:0)(obj:1022;t:0.562;nodes:48;fails:2;restarts:0)(obj:1010;t:0.563;nodes:49;fails:2;restarts:0)(obj:976;t:0.604;nodes:55;fails:6;restarts:0)(obj:945;t:0.608;nodes:60;fails:9;restarts:0)(obj:919;t:0.611;nodes:65;fails:12;restarts:0)(obj:916;t:0.612;nodes:68;fails:13;restarts:0)(obj:896;t:0.613;nodes:69;fails:13;restarts:0)(obj:894;t:0.708;nodes:91;fails:30;restarts:0)(obj:873;t:0.985;nodes:397;fails:336;restarts:0)(obj:862;t:1.954;nodes:2452;fails:2391;restarts:0)(obj:861;t:7.033;nodes:40156;fails:40091;restarts:0)(obj:858;t:7.036;nodes:40192;fails:40124;restarts:0)(obj:843;t:7.040;nodes:40250;fails:40185;restarts:0)(obj:841;t:8.179;nodes:48305;fails:48237;restarts:0)(obj:835;t:8.567;nodes:51502;fails:51431;restarts:0)(obj:813;t:8.625;nodes:52357;fails:52280;restarts:0)(obj:806;t:8.666;nodes:52875;fails:52800;restarts:0)(obj:803;t:33.873;nodes:283896;fails:283818;restarts:0)(obj:796;t:33.874;nodes:283897;fails:283820;restarts:0)(obj:794;t:33.874;nodes:283899;fails:283820;restarts:0)(obj:789;t:33.888;nodes:284053;fails:283969;restarts:0)(obj:787;t:33.888;nodes:284059;fails:283972;restarts:0)(obj:785;t:34.170;nodes:287098;fails:287008;restarts:0)(obj:783;t:34.171;nodes:287103;fails:287015;restarts:0)(obj:781;t:57.584;nodes:490563;fails:490477;restarts:0)(obj:780;t:63.534;nodes:536277;fails:536184;restarts:0)(obj:778;t:63.534;nodes:536283;fails:536191;restarts:0)(obj:775;t:66.073;nodes:555629;fails:555531;restarts:0)(obj:773;t:66.074;nodes:555637;fails:555541;restarts:0)(obj:770;t:70.379;nodes:588713;fails:588617;restarts:0)(obj:765;t:72.118;nodes:601087;fails:600984;restarts:0)(obj:762;t:231.076;nodes:1732935;fails:1732837;restarts:0)(obj:757;t:489.315;nodes:3483267;fails:3483161;restarts:0)(obj:755;t:1086.895;nodes:7453875;fails:7453767;restarts:0)(obj:752;t:1086.896;nodes:7453889;fails:7453780;restarts:0)(obj:750;t:1086.915;nodes:7454106;fails:7453997;restarts:0)(obj:748;t:1101.245;nodes:7566137;fails:7566026;restarts:0)(obj:746;t:1101.247;nodes:7566159;fails:7566044;restarts:0)(obj:738;t:1101.257;nodes:7566259;fails:7566145;restarts:0)(obj:737;t:1783.739;nodes:11923788;fails:11923666;restarts:0),false,1800.069,12034504,12034393,0,2048.00,87,86,45,-f -varh DOMWDEG -lc 1 -valsel GREEDY;None;1;false -restarts NONE;0;1.0;0;false -limit 00h30m00s data/tsp/uncompressed/tsplib/dantzig42.xml
data/tsp/uncompressed/tsplib/att48.xml,1800,(varsel=DOMWDEG;flushRate=2147483647),(valsel=GREEDY;best=NONE;bestFreq=1;last=false),(pol=NONE;cutoff=0;offset=0;geo=1.0;resetOnSolution=false),(obj:15900;t:1.169;nodes:47;fails:0;restarts:0)(obj:15385;t:1.195;nodes:48;fails:0;restarts:0)(obj:15167;t:1.244;nodes:58;fails:9;restarts:0)(obj:14964;t:1.245;nodes:59;fails:9;restarts:0)(obj:14846;t:1.391;nodes:114;fails:62;restarts:0)(obj:14763;t:1.392;nodes:115;fails:62;restarts:0)(obj:14745;t:1.419;nodes:122;fails:65;restarts:0)(obj:14593;t:2.112;nodes:928;fails:870;restarts:0)(obj:14502;t:2.113;nodes:929;fails:870;restarts:0)(obj:14457;t:2.141;nodes:962;fails:900;restarts:0)(obj:14439;t:2.142;nodes:970;fails:908;restarts:0)(obj:14435;t:2.460;nodes:1384;fails:1320;restarts:0)(obj:14424;t:2.462;nodes:1401;fails:1335;restarts:0)(obj:14417;t:2.463;nodes:1405;fails:1335;restarts:0)(obj:14354;t:2.468;nodes:1451;fails:1381;restarts:0)(obj:14266;t:2.652;nodes:2104;fails:2031;restarts:0)(obj:14238;t:2.677;nodes:2281;fails:2207;restarts:0)(obj:14203;t:2.681;nodes:2315;fails:2238;restarts:0)(obj:14081;t:2.791;nodes:2845;fails:2765;restarts:0)(obj:13997;t:2.792;nodes:2852;fails:2770;restarts:0)(obj:13990;t:2.793;nodes:2863;fails:2782;restarts:0)(obj:13962;t:2.802;nodes:2936;fails:2850;restarts:0)(obj:13955;t:2.802;nodes:2938;fails:2852;restarts:0)(obj:13892;t:2.806;nodes:2975;fails:2887;restarts:0)(obj:13764;t:3.500;nodes:6180;fails:6091;restarts:0)(obj:13603;t:3.522;nodes:6430;fails:6337;restarts:0)(obj:13518;t:3.523;nodes:6431;fails:6337;restarts:0)(obj:13462;t:3.619;nodes:6945;fails:6847;restarts:0)(obj:13445;t:3.620;nodes:6948;fails:6849;restarts:0)(obj:13332;t:3.620;nodes:6949;fails:6849;restarts:0)(obj:13318;t:3.621;nodes:6954;fails:6851;restarts:0)(obj:13303;t:3.629;nodes:7011;fails:6907;restarts:0)(obj:13289;t:3.629;nodes:7016;fails:6910;restarts:0)(obj:13249;t:4.361;nodes:9424;fails:9316;restarts:0)(obj:13212;t:4.365;nodes:9468;fails:9357;restarts:0)(obj:13204;t:4.366;nodes:9472;fails:9360;restarts:0)(obj:13189;t:4.555;nodes:10308;fails:10193;restarts:0)(obj:13181;t:4.555;nodes:10312;fails:10196;restarts:0)(obj:13160;t:4.747;nodes:11693;fails:11575;restarts:0)(obj:13159;t:15.085;nodes:89385;fails:89266;restarts:0)(obj:13146;t:15.116;nodes:89683;fails:89563;restarts:0)(obj:13131;t:17.427;nodes:108548;fails:108423;restarts:0)(obj:13105;t:17.497;nodes:108921;fails:108794;restarts:0)(obj:13084;t:17.528;nodes:109149;fails:109020;restarts:0)(obj:13074;t:17.767;nodes:110599;fails:110470;restarts:0)(obj:13061;t:17.908;nodes:111557;fails:111424;restarts:0)(obj:13057;t:24.745;nodes:167894;fails:167760;restarts:0)(obj:13044;t:25.096;nodes:170978;fails:170842;restarts:0)(obj:13036;t:41.367;nodes:306821;fails:306683;restarts:0)(obj:13017;t:41.370;nodes:306846;fails:306706;restarts:0)(obj:12990;t:42.194;nodes:313771;fails:313628;restarts:0)(obj:12976;t:45.177;nodes:337039;fails:336893;restarts:0)(obj:12954;t:45.326;nodes:338809;fails:338661;restarts:0)(obj:12928;t:45.327;nodes:338820;fails:338669;restarts:0)(obj:12862;t:45.327;nodes:338824;fails:338672;restarts:0)(obj:12813;t:45.329;nodes:338836;fails:338681;restarts:0)(obj:12787;t:45.329;nodes:338838;fails:338683;restarts:0)(obj:12784;t:46.628;nodes:352394;fails:352238;restarts:0)(obj:12783;t:46.628;nodes:352399;fails:352239;restarts:0)(obj:12757;t:46.628;nodes:352404;fails:352242;restarts:0)(obj:12744;t:47.099;nodes:356897;fails:356733;restarts:0)(obj:12723;t:53.267;nodes:410738;fails:410573;restarts:0)(obj:12710;t:53.352;nodes:411366;fails:411199;restarts:0)(obj:12655;t:58.563;nodes:452148;fails:451980;restarts:0)(obj:12642;t:59.510;nodes:460237;fails:460066;restarts:0)(obj:12633;t:74.826;nodes:575023;fails:574851;restarts:0)(obj:12609;t:74.884;nodes:575484;fails:575310;restarts:0)(obj:12603;t:75.003;nodes:576402;fails:576227;restarts:0)(obj:12590;t:75.004;nodes:576412;fails:576235;restarts:0)(obj:12553;t:75.006;nodes:576428;fails:576248;restarts:0)(obj:12430;t:75.006;nodes:576431;fails:576249;restarts:0)(obj:12400;t:75.273;nodes:578519;fails:578335;restarts:0)(obj:12387;t:75.314;nodes:578875;fails:578690;restarts:0)(obj:12376;t:171.798;nodes:1381769;fails:1381580;restarts:0)(obj:12358;t:195.616;nodes:1578820;fails:1578629;restarts:0)(obj:12294;t:195.762;nodes:1580134;fails:1579945;restarts:0)(obj:12232;t:195.781;nodes:1580329;fails:1580132;restarts:0)(obj:12127;t:195.781;nodes:1580331;fails:1580135;restarts:0)(obj:12103;t:195.783;nodes:1580353;fails:1580154;restarts:0)(obj:12077;t:196.314;nodes:1585211;fails:1585010;restarts:0)(obj:12076;t:198.290;nodes:1602798;fails:1602593;restarts:0)(obj:12046;t:198.352;nodes:1603513;fails:1603308;restarts:0)(obj:12033;t:198.571;nodes:1605932;fails:1605725;restarts:0)(obj:12017;t:217.839;nodes:1778764;fails:1778555;restarts:0)(obj:11998;t:217.839;nodes:1778771;fails:1778561;restarts:0)(obj:11995;t:217.840;nodes:1778772;fails:1778562;restarts:0)(obj:11990;t:218.573;nodes:1786171;fails:1785956;restarts:0)(obj:11971;t:218.581;nodes:1786175;fails:1785959;restarts:0)(obj:11968;t:218.582;nodes:1786179;fails:1785962;restarts:0)(obj:11960;t:221.388;nodes:1811620;fails:1811399;restarts:0)(obj:11941;t:221.388;nodes:1811628;fails:1811405;restarts:0)(obj:11938;t:221.388;nodes:1811629;fails:1811406;restarts:0)(obj:11928;t:221.797;nodes:1815818;fails:1815592;restarts:0)(obj:11925;t:221.807;nodes:1815819;fails:1815593;restarts:0)(obj:11919;t:228.531;nodes:1876087;fails:1875858;restarts:0)(obj:11840;t:366.656;nodes:2989964;fails:2989731;restarts:0)(obj:11821;t:367.454;nodes:2996732;fails:2996497;restarts:0)(obj:11760;t:368.369;nodes:3003975;fails:3003739;restarts:0)(obj:11687;t:368.594;nodes:3006301;fails:3006063;restarts:0)(obj:11656;t:368.848;nodes:3008497;fails:3008255;restarts:0)(obj:11631;t:375.492;nodes:3058063;fails:3057819;restarts:0)(obj:11601;t:387.355;nodes:3142706;fails:3142460;restarts:0)(obj:11588;t:390.412;nodes:3166610;fails:3166361;restarts:0)(obj:11569;t:420.410;nodes:3392664;fails:3392414;restarts:0)(obj:11564;t:422.361;nodes:3409137;fails:3408887;restarts:0)(obj:11549;t:422.523;nodes:3410631;fails:3410377;restarts:0)(obj:11546;t:596.965;nodes:4786174;fails:4785920;restarts:0)(obj:11532;t:894.553;nodes:7108285;fails:7108026;restarts:0)(obj:11525;t:894.556;nodes:7108299;fails:7108039;restarts:0)(obj:11507;t:895.400;nodes:7116300;fails:7116037;restarts:0)(obj:11500;t:895.401;nodes:7116304;fails:7116043;restarts:0)(obj:11477;t:896.159;nodes:7123348;fails:7123081;restarts:0)(obj:11470;t:896.159;nodes:7123352;fails:7123087;restarts:0)(obj:11419;t:896.956;nodes:7130399;fails:7130129;restarts:0)(obj:11412;t:896.957;nodes:7130411;fails:7130140;restarts:0)(obj:11407;t:898.913;nodes:7148019;fails:7147745;restarts:0)(obj:11399;t:901.264;nodes:7168519;fails:7168243;restarts:0)(obj:11392;t:901.265;nodes:7168533;fails:7168255;restarts:0),false,1800.067,12646069,12645812,0,2048.00,99,98,51,-f -varh DOMWDEG -lc 1 -valsel GREEDY;None;1;false -restarts NONE;0;1.0;0;false -limit 00h30m00s data/tsp/uncompressed/tsplib/att48.xml
data/tsp/uncompressed/tsplib/swiss42.xml,1800,(varsel=DOMWDEG;flushRate=2147483647),(valsel=GREEDY;best=NONE;bestFreq=1;last=false),(pol=NONE;cutoff=0;offset=0;geo=1.0;resetOnSolution=false),(obj:1698;t:0.541;nodes:41;fails:0;restarts:0)(obj:1696;t:0.546;nodes:45;fails:3;restarts:0)(obj:1691;t:0.548;nodes:47;fails:4;restarts:0)(obj:1652;t:0.551;nodes:51;fails:6;restarts:0)(obj:1587;t:0.565;nodes:58;fails:10;restarts:0)(obj:1576;t:0.587;nodes:78;fails:31;restarts:0)(obj:1563;t:0.606;nodes:89;fails:40;restarts:0)(obj:1558;t:1.094;nodes:709;fails:658;restarts:0)(obj:1552;t:1.192;nodes:763;fails:711;restarts:0)(obj:1550;t:1.261;nodes:842;fails:787;restarts:0)(obj:1545;t:1.262;nodes:850;fails:794;restarts:0)(obj:1537;t:1.264;nodes:862;fails:804;restarts:0)(obj:1536;t:1.375;nodes:955;fails:895;restarts:0)(obj:1530;t:1.379;nodes:976;fails:915;restarts:0)(obj:1525;t:1.763;nodes:1924;fails:1862;restarts:0)(obj:1521;t:1.776;nodes:2035;fails:1967;restarts:0)(obj:1504;t:1.820;nodes:2060;fails:1992;restarts:0)(obj:1501;t:1.861;nodes:2117;fails:2049;restarts:0)(obj:1490;t:2.321;nodes:3405;fails:3330;restarts:0)(obj:1485;t:2.321;nodes:3408;fails:3332;restarts:0)(obj:1470;t:2.321;nodes:3411;fails:3334;restarts:0)(obj:1439;t:2.612;nodes:4576;fails:4494;restarts:0)(obj:1433;t:6.089;nodes:24878;fails:24796;restarts:0)(obj:1432;t:6.090;nodes:24880;fails:24797;restarts:0)(obj:1426;t:6.128;nodes:25227;fails:25142;restarts:0)(obj:1425;t:6.128;nodes:25229;fails:25143;restarts:0)(obj:1423;t:16.937;nodes:105998;fails:105912;restarts:0)(obj:1422;t:29.188;nodes:200677;fails:200589;restarts:0)(obj:1419;t:29.189;nodes:200678;fails:200589;restarts:0)(obj:1411;t:35.309;nodes:248649;fails:248557;restarts:0)(obj:1397;t:35.316;nodes:248722;fails:248628;restarts:0)(obj:1390;t:35.356;nodes:248970;fails:248871;restarts:0)(obj:1377;t:122.460;nodes:786491;fails:786394;restarts:0)(obj:1374;t:122.510;nodes:786805;fails:786707;restarts:0)(obj:1370;t:122.519;nodes:786866;fails:786768;restarts:0)(obj:1367;t:127.091;nodes:812193;fails:812094;restarts:0)(obj:1360;t:127.191;nodes:812814;fails:812711;restarts:0)(obj:1352;t:127.209;nodes:812941;fails:812836;restarts:0)(obj:1345;t:127.241;nodes:813154;fails:813047;restarts:0)(obj:1343;t:129.151;nodes:823064;fails:822955;restarts:0)(obj:1336;t:129.251;nodes:823668;fails:823559;restarts:0)(obj:1333;t:187.548;nodes:1144842;fails:1144729;restarts:0)(obj:1328;t:702.964;nodes:3976746;fails:3976631;restarts:0)(obj:1325;t:702.972;nodes:3976790;fails:3976673;restarts:0)(obj:1324;t:718.773;nodes:4059527;fails:4059410;restarts:0)(obj:1321;t:718.802;nodes:4059696;fails:4059575;restarts:0),false,1800.050,9919535,9919425,0,2048.00,87,86,45,-f -varh DOMWDEG -lc 1 -valsel GREEDY;None;1;false -restarts NONE;0;1.0;0;false -limit 00h30m00s data/tsp/uncompressed/tsplib/swiss42.xml
data/tsp/uncompressed/tsplib/gr48.xml,1800,(varsel=DOMWDEG;flushRate=2147483647),(valsel=GREEDY;best=NONE;bestFreq=1;last=false),(pol=NONE;cutoff=0;offset=0;geo=1.0;resetOnSolution=false),(obj:7069;t:0.793;nodes:47;fails:0;restarts:0)(obj:6935;t:0.822;nodes:49;fails:3;restarts:0)(obj:6504;t:0.824;nodes:54;fails:3;restarts:0)(obj:6414;t:0.828;nodes:61;fails:10;restarts:0)(obj:6282;t:0.833;nodes:67;fails:15;restarts:0)(obj:6152;t:0.858;nodes:72;fails:18;restarts:0)(obj:6132;t:0.902;nodes:81;fails:28;restarts:0)(obj:6083;t:0.926;nodes:97;fails:39;restarts:0)(obj:6064;t:0.955;nodes:111;fails:48;restarts:0)(obj:6057;t:1.137;nodes:230;fails:166;restarts:0)(obj:6014;t:1.137;nodes:231;fails:166;restarts:0)(obj:5933;t:1.139;nodes:241;fails:173;restarts:0)(obj:5903;t:1.140;nodes:242;fails:173;restarts:0)(obj:5884;t:1.140;nodes:243;fails:174;restarts:0)(obj:5863;t:1.371;nodes:631;fails:559;restarts:0)(obj:5830;t:1.517;nodes:1007;fails:934;restarts:0)(obj:5828;t:4.678;nodes:14498;fails:14428;restarts:0)(obj:5787;t:4.680;nodes:14525;fails:14446;restarts:0)(obj:5775;t:53.838;nodes:391047;fails:390970;restarts:0)(obj:5769;t:73.813;nodes:554148;fails:554070;restarts:0)(obj:5741;t:179.780;nodes:1350192;fails:1350113;restarts:0)(obj:5735;t:180.809;nodes:1359815;fails:1359728;restarts:0)(obj:5721;t:182.801;nodes:1378945;fails:1378857;restarts:0)(obj:5700;t:182.879;nodes:1379819;fails:1379732;restarts:0)(obj:5686;t:190.125;nodes:1441127;fails:1441040;restarts:0)(obj:5680;t:190.148;nodes:1441339;fails:1441250;restarts:0)(obj:5645;t:190.193;nodes:1441742;fails:1441651;restarts:0)(obj:5567;t:200.941;nodes:1523186;fails:1523092;restarts:0)(obj:5562;t:204.424;nodes:1549743;fails:1549645;restarts:0)(obj:5556;t:206.747;nodes:1565387;fails:1565286;restarts:0)(obj:5514;t:220.709;nodes:1675163;fails:1675064;restarts:0)(obj:5478;t:220.727;nodes:1675361;fails:1675256;restarts:0)(obj:5455;t:254.598;nodes:1908338;fails:1908233;restarts:0)(obj:5433;t:289.852;nodes:2156723;fails:2156615;restarts:0)(obj:5419;t:501.589;nodes:3556181;fails:3556075;restarts:0),false,1800.052,11713853,11713755,0,2048.00,99,98,51,-f -varh DOMWDEG -lc 1 -valsel GREEDY;None;1;false -restarts NONE;0;1.0;0;false -limit 00h30m00s data/tsp/uncompressed/tsplib/gr48.xml
data/tsp/uncompressed/tsplib/brazil58.xml,1800,(varsel=DOMWDEG;flushRate=2147483647),(valsel=GREEDY;best=NONE;bestFreq=1;last=false),(pol=NONE;cutoff=0;offset=0;geo=1.0;resetOnSolution=false),(obj:37048;t:1.884;nodes:57;fails:0;restarts:0)(obj:35962;t:1.885;nodes:58;fails:0;restarts:0)(obj:35605;t:1.887;nodes:60;fails:0;restarts:0)(obj:35413;t:1.888;nodes:61;fails:0;restarts:0)(obj:33709;t:1.890;nodes:65;fails:0;restarts:0)(obj:32915;t:1.892;nodes:66;fails:0;restarts:0)(obj:32567;t:1.923;nodes:76;fails:10;restarts:0)(obj:32469;t:1.939;nodes:96;fails:27;restarts:0)(obj:32209;t:1.941;nodes:97;fails:27;restarts:0)(obj:31821;t:1.944;nodes:101;fails:30;restarts:0)(obj:31366;t:2.087;nodes:168;fails:95;restarts:0)(obj:31275;t:2.160;nodes:229;fails:154;restarts:0)(obj:31217;t:11.749;nodes:78788;fails:78711;restarts:0)(obj:31126;t:11.751;nodes:78797;fails:78716;restarts:0)(obj:31014;t:11.796;nodes:79202;fails:79118;restarts:0)(obj:30798;t:11.805;nodes:79284;fails:79197;restarts:0)(obj:30788;t:11.805;nodes:79285;fails:79197;restarts:0)(obj:30731;t:11.843;nodes:79632;fails:79544;restarts:0)(obj:30692;t:28.169;nodes:233337;fails:233244;restarts:0)(obj:30622;t:38.311;nodes:317593;fails:317503;restarts:0)(obj:30612;t:38.313;nodes:317602;fails:317511;restarts:0)(obj:30575;t:38.345;nodes:317870;fails:317776;restarts:0),false,1800.035,14568555,14568464,0,2048.00,126,125,68,-f -varh DOMWDEG -lc 1 -valsel GREEDY;None;1;false -restarts NONE;0;1.0;0;false -limit 00h30m00s data/tsp/uncompressed/tsplib/brazil58.xml
